,amount,LDKfee,LDKdly,LDKpthlnt,LDKtp,Eclair_case1fee,Eclair_case1dly,Eclair_case1pthlnt,Eclair_case1tp,CLNfee,CLNdly,CLNpthlnt,CLNtp,Eclair_case2fee,Eclair_case2dly,Eclair_case2pthlnt,Eclair_case2tp,Eclair_case3fee,Eclair_case3dly,Eclair_case3pthlnt,Eclair_case3tp,LNDfee,LNDdly,LNDpthlnt,LNDtp
9524,63,0.21416,298,6,Success,0.19222,368,5,Success,0.19374000000000002,264,5,Success,0.19222,368,5,Success,0.18906,596,8,Success,0.19222,368,5,Success
9525,130,0.41608,282,6,Success,0.40304,296,5,Success,0.40304,296,5,Success,0.40304,296,5,Success,0.40304,388,8,Success,0.40304,296,5,Success
9526,393,4.082269999999999,154,5,Success,4.07989,264,5,Success,4.082269999999999,154,5,Success,4.07989,264,5,Success,3.04915,240,7,Success,4.07989,264,5,Success
9527,9,1.0029700000000001,182,6,Success,1.00103,154,5,Success,1.00103,154,5,Success,1.00103,154,5,Success,1.00091,314,9,Success,1.00103,154,5,Success
9528,11240,1.92172,120,4,Success,1.92172,120,4,Success,1.92172,120,4,Success,1.92172,120,4,Success,1.0562,262,8,Success,1.92172,120,4,Success
9530,53,2.1886300000000003,368,5,Success,2.18858,368,5,Success,2.18858,346,5,Success,2.18858,368,5,Success,2.18858,368,5,Success,2.18858,346,5,Success
9531,136,1.4522,154,5,Success,1.4354200000000001,160,5,Success,1.4354200000000001,160,5,Success,1.4354200000000001,160,5,Success,1.4091,314,9,Success,1.4354200000000001,160,5,Success
9532,49,2.02991,224,4,Success,1.14852,120,4,Success,1.14852,120,4,Success,1.14852,120,4,Success,1.0002000000000002,274,8,Success,1.14852,120,4,Success
9533,15164,92.13873000000001,264,5,Failure,92.13873000000001,264,5,Failure,92.13873000000001,264,5,Failure,92.13873000000001,264,5,Failure,91.30354,344,7,Failure,92.13873000000001,264,5,Failure
9534,55,1.00717,258,5,Success,1.00717,258,5,Success,1.00941,154,5,Success,1.00717,258,5,Success,1.00672,224,7,Success,1.00717,258,5,Success
9535,45755,39.811159999999994,160,5,Failure,40.22377999999999,156,6,Success,39.811159999999994,160,5,Failure,40.22377999999999,156,6,Success,40.22377999999999,156,6,Success,39.811159999999994,160,5,Failure
9536,2,0.0016200000000000001,362,5,Success,0.00158,400,5,Success,0.0017900000000000001,264,5,Success,0.00158,400,5,Success,0.0011,408,6,Success,0.00158,400,5,Success
9537,9,1.0000200000000001,264,5,Success,1.0000200000000001,264,5,Success,1.0000200000000001,264,5,Success,1.0000200000000001,264,5,Success,1.0000200000000001,264,5,Success,1.0020900000000001,264,5,Success
9538,2,10.02048,292,6,Success,10.0205,264,5,Success,10.0205,264,5,Success,10.0205,264,5,Success,10.02001,478,8,Success,10.0205,264,5,Success
9539,3493,5.96671,224,4,Success,5.96671,224,4,Success,5.96671,224,4,Success,5.96671,224,4,Success,5.07874,370,11,Success,5.96671,224,4,Success
9540,30326,13.28361,234,7,Failure,48.803259999999995,234,7,Failure,25.20749,138,5,Failure,48.803259999999995,234,7,Failure,48.83364,308,9,Failure,25.20749,138,5,Failure
9541,3,1.0,472,5,Success,1.0,472,5,Success,1.0,472,5,Success,1.0,472,5,Success,1.0,472,5,Success,1.0,472,5,Success
9542,1098,5.2992,224,4,Success,5.39639,328,4,Success,5.2992,224,4,Success,5.39639,328,4,Success,4.4052299999999995,298,6,Success,5.2992,224,4,Success
9543,64,3.75611,194,6,Success,3.75466,160,5,Success,3.75466,160,5,Success,3.75466,160,5,Success,3.75366,212,7,Success,3.75466,160,5,Success
9544,1,0.00017,258,5,Success,0.0,264,5,Success,0.0,264,5,Success,0.0,264,5,Success,0.0,264,5,Success,0.0,264,5,Success
9545,1226,3.67923,160,5,Success,3.67923,160,5,Success,3.67923,160,5,Success,3.67923,160,5,Success,3.67923,160,5,Success,3.67923,160,5,Success
9546,6,1.01813,252,5,Success,1.01803,258,5,Success,2.0213099999999997,224,4,Success,1.01803,258,5,Success,1.01803,258,5,Success,2.0213099999999997,224,4,Success
9547,19,0.06359000000000001,264,5,Success,0.05702,254,5,Success,0.05702,254,5,Success,0.05702,254,5,Success,0.05702,254,5,Success,0.05702,254,5,Success
9548,2,1.0068,148,5,Success,1.0063199999999999,120,4,Success,1.0063199999999999,120,4,Success,1.0063199999999999,120,4,Success,0.00645,234,7,Success,1.0063199999999999,120,4,Success
9549,65504,7.05125,264,5,Success,7.90084,148,5,Success,7.90084,148,5,Success,7.90084,148,5,Success,7.90084,206,7,Success,7.05125,264,5,Success
9550,76,0.26025,298,6,Success,0.24591,264,5,Success,0.24591,264,5,Success,0.24591,264,5,Success,0.228,368,5,Success,0.228,368,5,Success
9551,61,0.53073,154,5,Success,0.53073,154,5,Success,0.53073,154,5,Success,0.53073,154,5,Success,0.51895,224,7,Success,0.53073,154,5,Success
9552,2554,18.92859,370,7,Success,19.39409,304,6,Success,19.39409,304,6,Success,19.39409,304,6,Success,18.70742,522,9,Success,19.39409,304,6,Success
9553,859,2.577,328,4,Success,2.66316,202,4,Success,2.66316,202,4,Success,2.66316,202,4,Success,2.577,328,4,Success,2.577,328,4,Success
9554,25,2.0905500000000004,224,4,Success,2.0905500000000004,224,4,Success,2.0905500000000004,224,4,Success,2.0905500000000004,224,4,Success,2.00013,234,7,Success,2.0905500000000004,224,4,Success
9555,13,1.13362,318,7,Success,1.00218,264,5,Success,1.00218,264,5,Success,1.00218,264,5,Success,1.0024,434,11,Success,1.00218,264,5,Success
9556,1728,3.3497000000000003,292,9,Failure,4.0103800000000005,200,6,Failure,4.0103800000000005,200,6,Failure,4.0103800000000005,200,6,Failure,3.04321,304,9,Failure,4.0103800000000005,200,6,Success
9557,83,2.04158,214,4,Success,0.81751,120,4,Success,0.81751,120,4,Success,0.81751,120,4,Success,0.8034,230,7,Success,0.81751,120,4,Success
9558,138,18.06868,194,6,Success,19.061040000000002,150,5,Success,19.061040000000002,150,5,Success,19.061040000000002,150,5,Success,18.06868,194,6,Success,19.061040000000002,150,5,Success
9559,46772,3.99343,160,5,Success,3.99343,160,5,Success,26.3072,224,4,Failure,3.99343,160,5,Success,4.0869800000000005,264,8,Success,26.3072,224,4,Failure
9560,485,1.0038900000000002,160,5,Success,1.0038900000000002,160,5,Success,1.0038900000000002,160,5,Success,1.0038900000000002,160,5,Success,1.0024300000000002,274,8,Success,3.48992,194,6,Failure
9561,1488,4.67654,240,7,Success,4.67654,240,7,Success,12.964459999999999,200,6,Success,4.67654,240,7,Success,4.23691,474,13,Success,12.96346,232,6,Success
9562,53,2.0721300000000005,188,6,Success,2.0736600000000003,194,6,Success,3.0710200000000003,154,5,Success,2.0736600000000003,194,6,Success,1.07179,572,13,Success,3.0710200000000003,154,5,Success
9563,3,2.0024800000000003,338,7,Success,2.00221,234,7,Success,2.00221,234,7,Success,2.00221,234,7,Success,2.0011200000000002,372,8,Success,2.00221,234,7,Success
9564,836,3.76628,194,6,Success,3.6790599999999998,160,5,Success,3.67654,160,5,Success,3.6790599999999998,160,5,Success,3.51471,302,8,Success,3.67654,160,5,Success
9565,12289,1.0245799999999998,224,4,Failure,1.0245799999999998,224,4,Failure,1.0245799999999998,224,4,Failure,1.0245799999999998,224,4,Failure,0.02458,264,5,Failure,1.0245799999999998,224,4,Failure
9567,258,1.0598299999999998,188,6,Success,1.06476,120,4,Success,1.06476,120,4,Success,1.06476,120,4,Success,1.00207,302,9,Success,1.06476,120,4,Success
9568,21,3.0000599999999995,120,4,Success,3.0000599999999995,120,4,Success,3.0000599999999995,120,4,Success,3.0000599999999995,120,4,Success,2.46208,868,14,Success,3.0000599999999995,120,4,Success
9569,4102,1.8286,154,5,Success,1.8286,154,5,Success,1.8286,154,5,Success,1.8286,154,5,Success,1.0174,338,7,Success,1.8286,154,5,Success
9570,102,2.05896,182,6,Success,2.10222,160,5,Success,2.10222,160,5,Success,2.10222,160,5,Success,2.0106,344,10,Success,2.10222,160,5,Success
9571,117614,2.6384600000000002,282,6,Failure,17.584059999999997,98,4,Success,17.584059999999997,98,4,Success,17.584059999999997,98,4,Success,3.17816,322,7,Failure,17.584059999999997,98,4,Success
9572,179,3.4719400000000005,224,7,Success,3.07669,200,6,Success,3.07669,200,6,Success,3.07669,200,6,Success,3.0757900000000005,306,8,Success,3.07669,200,6,Success
9573,225,1.8132800000000002,386,6,Success,1.79061,358,5,Success,1.79061,346,5,Success,1.79061,358,5,Success,1.79061,452,7,Success,1.79061,346,5,Success
9574,83,0.249,368,5,Success,0.249,368,5,Success,0.249,368,5,Success,0.249,368,5,Success,0.0,616,6,Success,0.249,368,5,Success
9575,548,0.32938,242,5,Success,0.33596,264,5,Success,0.32938,242,5,Success,0.33596,264,5,Success,0.2761,448,7,Success,0.32938,242,5,Success
9576,1,1.00116,142,5,Success,1.00116,142,5,Success,1.00116,142,5,Success,1.00116,142,5,Success,1.00102,222,7,Success,2.0019,218,4,Success
9577,252,3.1262500000000006,224,4,Success,3.1262500000000006,224,4,Success,3.1262500000000006,224,4,Success,3.1262500000000006,224,4,Success,3.1262500000000006,224,4,Success,3.1262500000000006,224,4,Success
9578,1003,3.5115600000000002,218,4,Success,3.5115600000000002,218,4,Success,3.5115600000000002,218,4,Success,3.5115600000000002,218,4,Success,3.0120499999999995,154,5,Success,3.5115600000000002,218,4,Success
9579,2173,1.6612,304,6,Success,1.6580300000000001,160,5,Success,1.6580300000000001,160,5,Success,1.6580300000000001,160,5,Success,1.43894,294,8,Failure,1.6580300000000001,160,5,Success
9580,1119,0.08392,290,5,Success,0.08392,290,5,Success,0.08392,290,5,Success,0.08392,290,5,Success,0.04365,414,9,Success,0.08392,290,5,Success
9581,152471,2.43955,74,3,Success,1.67718,70,3,Failure,1.67718,70,3,Failure,1.67718,70,3,Failure,2.74449,144,5,Success,1.67718,70,3,Failure
9582,3115,17.48434,400,5,Success,17.48434,368,5,Failure,17.48434,368,5,Success,17.48434,368,5,Failure,17.48434,368,5,Failure,17.48434,368,5,Success
9583,48,3.00169,188,6,Success,3.0006400000000006,160,5,Success,3.0006400000000006,160,5,Success,3.0006400000000006,160,5,Success,3.0006900000000005,230,7,Success,3.0006400000000006,160,5,Success
9584,31,1.09664,258,5,Success,1.12412,328,4,Success,1.12412,328,4,Success,1.12412,328,4,Success,1.09614,264,5,Success,1.12412,328,4,Success
9585,12275,1.0736700000000001,160,5,Success,1.0736700000000001,160,5,Success,38.02499,120,4,Success,1.0736700000000001,160,5,Success,1.31917,240,7,Success,38.02499,120,4,Success
9586,2686,2.00538,114,4,Success,2.00538,114,4,Success,2.00538,114,4,Success,2.00538,114,4,Success,2.00538,154,5,Success,2.00538,114,4,Success
9587,29,2.0145,184,3,Success,2.0145,184,3,Success,2.0145,184,3,Success,2.0145,184,3,Success,2.0145,184,3,Success,2.0145,184,3,Success
9588,508,3.00455,264,5,Success,3.00455,264,5,Success,3.00455,264,5,Success,3.00455,264,5,Success,3.00204,168,6,Success,3.00455,264,5,Success
9589,1,1.00134,236,5,Success,1.00134,236,5,Success,1.00134,236,5,Success,1.00134,236,5,Success,1.0,410,8,Success,3.25006,224,4,Success
9590,9152,28.94451,298,6,Success,35.41431,224,4,Success,35.41431,224,4,Success,35.41431,224,4,Success,28.91697,276,6,Success,35.41431,224,4,Success
9591,645,2.78159,114,4,Success,2.78159,114,4,Success,2.78159,114,4,Success,2.78159,114,4,Success,2.29064,224,4,Success,2.29064,224,4,Success
9592,3,3.25078,120,4,Success,2.0021,160,5,Success,3.25078,120,4,Success,2.0021,160,5,Success,2.00037,434,12,Success,3.25078,120,4,Success
9593,135,0.09627000000000001,318,6,Success,0.0297,202,4,Success,0.0297,202,4,Success,0.0297,202,4,Success,0.0297,202,4,Success,0.0297,202,4,Success
9594,1324878,1332.2051999999999,184,3,Failure,1433.9242599999998,224,4,Failure,1332.2051999999999,184,3,Failure,1433.9242599999998,224,4,Failure,1516.47901,340,8,Success,1332.2051999999999,184,3,Failure
9595,47770,18.29086,210,6,Failure,18.38643,138,5,Failure,18.38643,138,5,Failure,18.38643,138,5,Failure,18.38643,138,5,Failure,18.38643,138,5,Success
9596,892895,2142.948,114,4,Failure,2144.84544,80,3,Failure,2144.84544,80,3,Failure,2144.84544,80,3,Failure,2204.38377,156,6,Success,2144.84544,80,3,Success
9597,99,1.0201,120,4,Success,1.0201,120,4,Success,1.0201,120,4,Success,1.0201,120,4,Success,1.0002,314,9,Success,1.0201,120,4,Success
9598,217,1.02387,114,4,Success,1.02387,114,4,Success,1.02387,114,4,Success,1.02387,114,4,Success,1.0023900000000001,218,7,Success,1.02387,114,4,Success
9599,2,0.01222,282,6,Success,0.00734,272,5,Success,0.00734,272,5,Success,0.00734,272,5,Success,0.00608,428,9,Success,0.00734,272,5,Success
9600,1218,1.00122,472,5,Success,1.00122,472,5,Success,1.00122,472,5,Success,1.00122,472,5,Success,1.00122,472,5,Success,1.00122,472,5,Success
9601,1391,11.683399999999999,148,5,Success,12.29339,120,4,Success,24.190980000000003,80,3,Success,12.29339,120,4,Success,11.67087,194,6,Success,24.190980000000003,80,3,Success
9602,295895,5.55076,120,4,Success,5.55076,120,4,Failure,5.55076,120,4,Failure,5.55076,120,4,Failure,5.55076,120,4,Failure,5.55076,120,4,Success
9603,2,3.00465,196,6,Success,3.00465,196,6,Success,3.00465,196,6,Success,3.00465,196,6,Success,2.00402,384,11,Success,3.00465,196,6,Success
9604,2653932,7.307869999999999,164,5,Failure,270.0474,184,3,Success,150.87034,184,3,Failure,270.0474,184,3,Success,150.87034,202,4,Success,150.87034,184,3,Failure
9605,10900,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure
9606,117,0.07385,252,5,Success,0.00047,264,5,Success,0.00047,264,5,Success,0.00047,264,5,Success,0.00047,378,8,Success,0.00047,264,5,Success
9607,832,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success
9608,25,0.08259,258,5,Success,0.07751,202,4,Success,0.07751,202,4,Success,0.07751,202,4,Success,0.07683,486,8,Success,0.07751,202,4,Success
9609,216,1.6757400000000002,188,6,Success,1.6484400000000001,160,5,Success,1.6484400000000001,160,5,Success,1.6484400000000001,160,5,Success,1.6484400000000001,160,5,Success,1.6484400000000001,160,5,Success
9610,84,0.25891000000000003,120,4,Success,0.25891000000000003,120,4,Success,0.25891000000000003,120,4,Success,0.25891000000000003,120,4,Success,0.00664,154,5,Success,0.25891000000000003,120,4,Success
9611,22844,4.91899,200,6,Failure,5.76449,120,4,Failure,5.76449,120,4,Failure,5.76449,120,4,Failure,3.27517,454,10,Success,5.76449,120,4,Success
9612,2,2.0032499999999995,224,4,Success,2.0032499999999995,224,4,Success,2.0032499999999995,224,4,Success,2.0032499999999995,224,4,Success,1.0006599999999999,474,13,Success,2.0032499999999995,224,4,Success
9613,493,2.2413000000000003,166,6,Success,3.00148,120,4,Success,3.00148,120,4,Success,3.00148,120,4,Success,2.0014700000000003,230,7,Success,3.00148,120,4,Success
9614,466,2.0480099999999997,160,5,Success,2.00141,192,5,Success,2.00141,160,5,Success,2.00141,192,5,Success,2.0056000000000003,216,7,Success,2.00141,160,5,Success
9615,3621,2.18105,264,5,Success,2.00724,264,5,Success,2.00724,242,5,Success,2.00724,264,5,Success,2.00724,264,5,Failure,2.00724,242,5,Success
9616,31,1.0221900000000002,184,3,Success,1.0221900000000002,184,3,Success,1.0221900000000002,184,3,Success,1.0221900000000002,184,3,Success,1.0221900000000002,184,3,Success,1.0221900000000002,184,3,Success
9617,55785,175.40524,166,6,Success,175.06234999999998,160,5,Failure,175.06234999999998,154,5,Failure,175.06234999999998,160,5,Failure,174.17515999999998,184,6,Failure,175.06234999999998,154,5,Failure
9618,2539,1.51037,160,5,Success,1.25644,192,5,Success,1.25644,160,5,Failure,1.25644,192,5,Success,0.26406,200,6,Failure,1.25644,160,5,Failure
9619,2,1.0006,160,5,Success,1.0006,160,5,Success,1.0006,160,5,Success,1.0006,160,5,Success,1.00021,344,10,Success,31.55213,114,4,Success
9620,2,0.01222,282,6,Success,0.00634,244,5,Success,0.00634,244,5,Success,0.00634,244,5,Success,0.0061,388,6,Success,0.00634,244,5,Success
9621,10,0.03347,264,5,Success,0.03347,264,5,Success,0.03347,264,5,Success,0.03347,264,5,Success,0.03201,408,6,Success,0.03347,264,5,Success
9622,34,1.00007,144,5,Success,1.00007,144,5,Success,1.00007,144,5,Success,1.00007,144,5,Success,1.00007,144,5,Success,1.00007,144,5,Success
9623,1,0.00446,258,5,Success,0.00338,242,5,Success,0.00338,242,5,Success,0.00338,242,5,Success,0.003,346,5,Success,0.003,346,5,Success
9624,687,1.5112400000000001,300,6,Success,1.23427,266,5,Success,1.23427,266,5,Success,1.23427,266,5,Success,1.03055,900,9,Success,1.23427,266,5,Success
9625,13588,1.02718,264,5,Success,1.02718,264,5,Failure,1.02718,264,5,Failure,1.02718,264,5,Failure,1.02718,264,5,Failure,1.02718,264,5,Success
9626,68,1.00687,162,3,Success,1.00687,162,3,Success,1.00687,162,3,Success,1.00687,162,3,Success,1.00263,300,7,Success,1.00687,162,3,Success
9627,16,3.0025699999999995,148,5,Success,2.0035299999999996,160,5,Success,2.0035299999999996,160,5,Success,2.0035299999999996,160,5,Success,2.00017,334,10,Success,2.0035299999999996,160,5,Success
9628,390,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success
9629,1575,0.62534,148,5,Success,0.62534,148,5,Success,0.62534,148,5,Success,0.62534,148,5,Success,0.31816999999999995,184,6,Success,0.62219,154,5,Success
9630,573995,8.544,194,6,Failure,91.82330999999999,154,5,Success,24.23811,160,5,Failure,91.82330999999999,154,5,Failure,91.82330999999999,154,5,Failure,24.23811,160,5,Failure
9631,786543,127.42021000000001,150,5,Failure,131.20737,160,5,Success,607.7205200000001,114,4,Failure,131.20737,160,5,Failure,131.20737,160,5,Failure,607.7205200000001,114,4,Failure
9632,193970,18.358240000000002,458,10,Failure,235.99926,160,5,Success,223.51403,154,5,Failure,235.99926,160,5,Success,32.517570000000006,330,10,Failure,223.51403,154,5,Failure
9633,135,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success
9634,6,1.54461,326,7,Success,1.50577,292,6,Success,1.50577,292,6,Success,1.50577,292,6,Success,1.5056,442,11,Success,1.50577,292,6,Success
9635,223,2.9606500000000002,242,5,Success,1.8498,304,6,Success,2.9606500000000002,242,5,Success,1.8498,304,6,Success,1.78383,612,11,Success,2.9606500000000002,242,5,Success
9636,781,0.0781,114,4,Success,0.0781,114,4,Success,0.0781,114,4,Success,0.0781,114,4,Success,0.0781,114,4,Success,0.0781,114,4,Success
9637,1,1.00459,222,7,Success,1.00423,190,6,Success,1.00423,190,6,Success,1.00423,190,6,Success,1.00401,274,8,Success,3.00323,160,5,Success
9638,4171,1.00834,264,5,Success,1.00834,264,5,Success,1.00834,264,5,Success,1.00834,264,5,Success,1.00834,264,5,Success,1.00834,264,5,Success
9639,10,2.00211,264,5,Success,2.00211,264,5,Success,2.00211,264,5,Success,2.00211,264,5,Success,2.00002,370,7,Success,2.00211,264,5,Success
9640,11,1.03412,282,6,Success,1.03514,264,5,Success,1.03514,264,5,Success,1.03514,264,5,Success,1.03302,408,6,Success,1.03514,264,5,Success
9641,98,1.0491,346,5,Success,1.0491,346,5,Success,1.0491,346,5,Success,1.0491,346,5,Success,1.0491,346,5,Success,1.0491,346,5,Success
9642,48,3.0277000000000003,258,8,Success,3.0277000000000003,258,8,Success,6.25295,240,7,Success,3.0277000000000003,258,8,Success,3.0101999999999993,488,14,Success,6.25295,240,7,Success
9643,4703,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success
9644,235893,49.66296,138,5,Failure,143.07577,184,3,Failure,143.07577,184,3,Failure,143.07577,184,3,Failure,54.24853,218,7,Success,143.07577,184,3,Failure
9645,1,0.003,368,5,Success,0.003,368,5,Success,0.00305,264,5,Success,0.003,368,5,Success,0.0,522,9,Success,2.0,224,4,Success
9646,167520,3.5045599999999997,264,5,Failure,37.00666,178,6,Failure,3.5045599999999997,264,5,Failure,37.00666,178,6,Failure,6.17978,362,8,Failure,3.5045599999999997,264,5,Failure
9647,796,2.6231,258,5,Success,2.4710300000000003,242,5,Success,2.4710300000000003,242,5,Success,2.4710300000000003,242,5,Success,2.388,388,8,Success,2.46006,368,5,Success
9648,160,1.56041,154,5,Success,1.48497,120,4,Success,1.48497,120,4,Success,1.48497,120,4,Success,1.00544,274,8,Success,1.48497,120,4,Success
9649,4144,5.49125,264,5,Success,5.49125,264,5,Success,5.49125,264,5,Success,5.49125,264,5,Success,4.753970000000001,344,7,Success,5.49125,264,5,Success
